PID,Content,Aspect,Opinion,Sentiment
186956728202,"The baseball card was in mint condition and exactly as described. Fantastic customer service, fast shipping, and secure packaging for mailing and delivery. Thank you for an excellent Ebay transaction!",packaging,secure,POS
186971822682,Shipped and arrived amazingly fast! Packaged very securely and it was exactly as described. Best price around! I would definitely recommend this seller. I am very happy with my purchase!,price,Best,POS
186971822682,Shipped and arrived amazingly fast! Packaged very securely and it was exactly as described. Best price around! I would definitely recommend this seller. I am very happy with my purchase!,price,recommend,POS
186971822682,"I appreciate this seller. As described, super fast shipping and service. Packaged with care for a safe arrival. Thanks!",shipping,appreciate,POS
186971822682,"I appreciate this seller. As described, super fast shipping and service. Packaged with care for a safe arrival. Thanks!",shipping,fast,POS
186971822682,They were very quick to respond. I needed my costume quickly and they shipped it out next morning!! Very awesome service,service,awesome,POS
186971822682,"This is a responsible and reliable seller. The transaction was flawless, shipment was quick and the items were well packaged.",shipment,quick,POS
186971822682,"Fast delivery, careful and safe package, good price",price,good,POS
186971822682,Great customer service. Very quick shipping. Great packaging,packaging,Great,POS
186971822682,"Fast shipping, great packing, great price",price,great,POS
186971822682,Perfect! Great seller. Exactly what I wanted and authentic. Fast shipping and well packaged,shipping,Fast,POS
186976570010,"excellent seller ,quick dispatch and delivery.",seller,excellent,POS
186985621433,"works perfectly, good price",price,good,POS
186985621433,Fast delivery,delivery,Fast,POS
186985621433,It was just as described and super fast shipping.GREAT EBAYER,EBAYER,fast,POS
186985621433,Great Ebayr,Ebayr,Great,POS
186985621433,"Great service from start to finish. Absolutely no complaints, arrived on time, exactly as I ordered. Very pleased with the quality of the product. Great value for money. Unbelievable service and thanks again!",service,Great,POS
186985621433,"Great service from start to finish. Absolutely no complaints, arrived on time, exactly as I ordered. Very pleased with the quality of the product. Great value for money. Unbelievable service and thanks again!",quality,pleased,POS
186985621433,"Great service from start to finish. Absolutely no complaints, arrived on time, exactly as I ordered. Very pleased with the quality of the product. Great value for money. Unbelievable service and thanks again!",service,Unbelievable,POS
186985621433,"Exactly what I ordered, and the shipping time was quite fast. Overall I'm very happy, but the shipping packaging could be better, possibly more filler material and tape the boxes shut. My package was apparently handled roughly during shipping, causing 2 out of the 3 boxes to pop open and paint markers to fall out and rattle around in the bag. Only one out of 36 was slightly squished, so overall not bad. Would gladly deal with this seller again.",paint markers,fall out,NEG
186985621433,"Excellent eBay seller. Highly recommended for quick and careful shipment, good prices, and fantastic customer service. Thanks so much!",customer service.,fantastic,POS
186985621433,Item as Described!!! Well Packaged!!! Fast Shipping with Tracking!!!,Shipping,Fast,POS
186985621433,Great price and product. Excellent seller. Fast free shipping.,price,Great,POS
186985621433,Great description fast shipping good price thanks,description,Great,POS
186985621433,Great description fast shipping good price thanks,description,fast,POS
186985621433,Great description fast shipping good price thanks,shipping,fast,POS
186985621433,Great description fast shipping good price thanks,shipping,good,POS
186985621433,Great description fast shipping good price thanks,price,good,POS
186985621433,These new Pilot G2 pens are excellent to write with. They were packaged very well and arrived in perfect condition. This purchase was a great deal! I'm very happy with my purchase. 5 Star Seller!,Pilot pens,excellent,POS
186985621433,These new Pilot G2 pens are excellent to write with. They were packaged very well and arrived in perfect condition. This purchase was a great deal! I'm very happy with my purchase. 5 Star Seller!,G2 pens,excellent,POS
186985621433,These new Pilot G2 pens are excellent to write with. They were packaged very well and arrived in perfect condition. This purchase was a great deal! I'm very happy with my purchase. 5 Star Seller!,Pilot pens,great,POS
186985621433,These new Pilot G2 pens are excellent to write with. They were packaged very well and arrived in perfect condition. This purchase was a great deal! I'm very happy with my purchase. 5 Star Seller!,G2 pens,great,POS
186985621433,These new Pilot G2 pens are excellent to write with. They were packaged very well and arrived in perfect condition. This purchase was a great deal! I'm very happy with my purchase. 5 Star Seller!,Pilot pens,happy,POS
186985621433,These new Pilot G2 pens are excellent to write with. They were packaged very well and arrived in perfect condition. This purchase was a great deal! I'm very happy with my purchase. 5 Star Seller!,G2 pens,happy,POS
186985621433,"Great item, correct one was delivered promptly. Packing was a little inadequate but item arrived undamaged. Good seller, good transaction.",Packing,inadequate,NEG
186985621433,"Received promptly and in good condition. Like everything else these days the price was a bit high, however the best if found. I will purchase from this seller again.",price,best,POS
186985621433,great service arrived fast good price thanks,service,great,POS
186985621433,great service arrived fast good price thanks,price,fast,POS
186985621433,great service arrived fast good price thanks,price,good,POS
186985621433,Thank you! Very quick shipping and exactly as described. Excellent seller!,shipping,quick,POS
186985621433,"Discounted Price, good Packing and FAST FREE Shipping, Thank-You, R.",Packing,good,POS
186985621433,"Card looks great, condition is nice as described. The price was fair. Packaging was good and the shipping time was quick. I am pleased with this purchase and this seller.",condition,nice,POS
186985621433,"Card looks great, condition is nice as described. The price was fair. Packaging was good and the shipping time was quick. I am pleased with this purchase and this seller.",price,nice,POS
186985621433,"Card looks great, condition is nice as described. The price was fair. Packaging was good and the shipping time was quick. I am pleased with this purchase and this seller.",Packaging,nice,POS
186985621433,"Card looks great, condition is nice as described. The price was fair. Packaging was good and the shipping time was quick. I am pleased with this purchase and this seller.",Packaging,good,POS
